"module name","license","repository"
"react-transition-group@4.2.2","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react-virtualized-auto-sizer@1.0.2","MIT","https://github.com/bvaughn/react-virtualized-auto-sizer"
"react-virtualized@9.21.1","MIT","https://github.com/bvaughn/react-virtualized"
"react-window@1.8.5","MIT","https://github.com/bvaughn/react-window"
"react@16.6.3","MIT","https://github.com/facebook/react"
"reactcss@1.2.3","MIT","https://github.com/casesandberg/reactcss"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@2.3.6","MIT","https://github.com/nodejs/readable-stream"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp"
"realpath-native@1.0.2","MIT","https://github.com/SimenB/realpath-native"
"recast@0.14.7","MIT","https://github.com/benjamn/recast"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir"
"recompose@0.30.0","MIT","https://github.com/acdlite/recompose"
"recursive-readdir@2.2.2","MIT","https://github.com/jergason/recursive-readdir"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"reduce-css-calc@1.3.0","MIT","https://github.com/MoOx/reduce-css-calc"
"reduce-function-call@1.0.2","MIT","https://github.com/MoOx/reduce-function-call"
"redux@4.0.4","MIT","https://github.com/reduxjs/redux"
"reflect.ownkeys@0.2.0","MIT","https://github.com/glenjamin/Reflect.ownKeys"
"refractor@2.9.0","MIT","https://github.com/wooorm/refractor"
"regenerate-unicode-properties@8.1.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.0","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.12.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.14.0","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-cache@0.4.4","MIT","https://github.com/jonschlinkert/regex-cache"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regexp-tree@0.1.6","MIT","https://github.com/DmitrySoshnikov/regexp-tree"
"regexp.prototype.flags@1.2.0","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpu-core@4.5.4","MIT","https://github.com/mathiasbynens/regexpu-core"
"registry-auth-token@3.3.2","MIT","https://github.com/rexxars/registry-auth-token"
"registry-url@3.1.0","MIT","https://github.com/sindresorhus/registry-url"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen"
"regjsparser@0.1.5","BSD*","https://github.com/jviereck/regjsparser"
"rehype-parse@6.0.0","MIT","https://github.com/rehypejs/rehype/tree/master/packages/rehype-parse"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"renderkid@2.0.1","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"replace-ext@1.0.0","MIT","https://github.com/gulpjs/replace-ext"
"request-promise-core@1.1.1","ISC","https://github.com/request/promise-core"
"request-promise-native@1.0.5","ISC","https://github.com/request/request-promise-native"
"request@2.88.0","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@1.2.1","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"require-uncached@1.0.3","MIT","https://github.com/sindresorhus/require-uncached"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resize-observer-polyfill@1.5.1","MIT","https://github.com/que-etc/resize-observer-polyfill"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-dir@1.0.1","MIT","https://github.com/jonschlinkert/resolve-dir"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-pathname@2.2.0","MIT","https://github.com/mjackson/resolve-pathname"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.6.0","MIT","https://github.com/browserify/node-resolve"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"rgb-regex@1.0.1","MIT","https://github.com/regexps/rgb-regex"
"rgba-regex@1.0.0","MIT","https://github.com/johnotander/rgba-regex"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"rrule@2.6.0","BSD*","https://github.com/jakubroztocil/rrule"
"rst-selector-parser@2.2.3","BSD-3-Clause","https://github.com/aweary/rst-selector-parser"
"rsvp@3.6.2","MIT","https://github.com/tildeio/rsvp.js"
"run-async@2.3.0","MIT","https://github.com/SBoudrias/run-async"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rx-lite-aggregates@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rxjs@6.5.2","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sane@2.5.2","MIT","https://github.com/amasad/sane"
"sass-graph@2.2.4","MIT","https://github.com/xzyfer/sass-graph"
"sass-loader@7.1.0","MIT","https://github.com/webpack-contrib/sass-loader"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"sc-errors@2.0.1","MIT","https://github.com/SocketCluster/sc-errors"
"sc-formatter@3.0.2","MIT","https://github.com/SocketCluster/sc-formatter"
"schedule@0.5.0","MIT","https://github.com/facebook/react"
"scheduler@0.11.3","MIT","https://github.com/facebook/react"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils"
"scrollbarwidth@0.1.3","MIT","https://github.com/felixexter/scrollbarWidth"
"scss-tokenizer@0.2.3","MIT","https://github.com/sasstools/scss-tokenizer"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"select@1.1.2","MIT","https://github.com/zenorocha/select"
"selfsigned@1.10.3","MIT","https://github.com/jfromaniello/selfsigned"
"semver-diff@2.1.0","MIT","https://github.com/sindresorhus/semver-diff"
"semver@5.5.0","ISC","https://github.com/npm/node-semver"
"send@0.16.2","MIT","https://github.com/pillarjs/send"
"serialize-javascript@1.5.0","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-favicon@2.5.0","MIT","https://github.com/expressjs/serve-favicon"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"serviceworker-cache-polyfill@4.0.0","MIT","https://github.com/coonsta/cache-polyfill"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"set-value@2.0.0","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallow-clone@1.0.0","MIT","https://github.com/jonschlinkert/shallow-clone"
"shallow-equal@1.1.0","MIT","https://github.com/moroshko/shallow-equal"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.6.1","MIT","https://github.com/substack/node-shell-quote"
"shelljs@0.8.3","BSD-3-Clause","https://github.com/shelljs/shelljs"
"shellwords@0.1.1","MIT","https://github.com/jimmycuadra/shellwords"
"showdown@1.8.6","BSD-3-Clause","https://github.com/showdownjs/showdown"
"sigmund@1.0.1","ISC","https://github.com/isaacs/sigmund"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"simplebar@4.0.0","MIT","https://github.com/grsmto/simplebar"
"sisteransi@0.1.1","MIT","https://github.com/terkelg/sisteransi"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@1.0.0","MIT","https://github.com/chalk/slice-ansi"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"socketcluster-client@15.1.0","MIT","https://github.com/SocketCluster/socketcluster-client"
"sockjs-client@1.3.0","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.18","MIT","https://github.com/sockjs/sockjs-node"
"sort-keys@2.0.0","MIT","https://github.com/sindresorhus/sort-keys"
"source-list-map@2.0.0","MIT","https://github.com/webpack/source-list-map"
"source-map-resolve@0.5.2","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.5.12","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"space-separated-tokens@1.1.3","MIT","https://github.com/wooorm/space-separated-tokens"
"spawn-promise@0.1.8","MIT","https://github.com/panosoft/spawn-promise"
"spdx-correct@3.0.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.1.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.0","CC0-1.0","https://github.com/shinnn/spdx-license-ids"
"spdy-transport@2.1.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@3.4.7","MIT","https://github.com/indutny/node-spdy"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.14.1","MIT","https://github.com/arekinath/node-sshpk"
"ssri@6.0.1","ISC","https://github.com/zkat/ssri"
"stable@0.1.8","MIT","https://github.com/Two-Screen/stable"
"stack-utils@1.0.2","MIT","https://github.com/tapjs/stack-utils"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"stdout-stream@1.4.1","MIT","https://github.com/mafintosh/stdout-stream"
"stealthy-require@1.1.1","ISC","https://github.com/analog-nico/stealthy-require"
"store2@2.7.1","(MIT OR GPL-3.0)","https://github.com/nbubna/store"
"store@2.0.12","MIT","https://github.com/marcuswestin/store.js"
"storybook-addon-specifications@2.1.2","MIT","https://github.com/mthuret/storybook-addon-specifications"
"stream-browserify@2.0.1","MIT","https://github.com/substack/stream-browserify"
"stream-demux@7.0.1","MIT","https://github.com/SocketCluster/stream-demux"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-http@2.8.2","MIT","https://github.com/jhiesey/stream-http"
"stream-shift@1.0.0","MIT","https://github.com/mafintosh/stream-shift"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode"
"string-hash@1.1.3","CC0-1.0","https://github.com/darkskyapp/string-hash"
"string-length@2.0.0","MIT","https://github.com/sindresorhus/string-length"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.matchall@3.0.1","MIT","https://github.com/ljharb/String.prototype.matchAll"
"string.prototype.padend@3.0.0","MIT","https://github.com/es-shims/String.prototype.padEnd"
"string.prototype.padstart@3.0.0","MIT","https://github.com/es-shims/String.prototype.padStart"
"string.prototype.trim@1.1.2","MIT","https://github.com/es-shims/String.prototype.trim"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"stringify-object@3.2.2","BSD-2-Clause","https://github.com/yeoman/stringify-object"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-loader@0.19.0","MIT","https://github.com/webpack/style-loader"
"stylehacks@4.0.1","MIT","https://github.com/cssnano/cssnano"
"stylis-rule-sheet@0.0.10","MIT","https://github.com/thysultan/stylis.js"
"stylis@3.5.4","MIT","https://github.com/thysultan/stylis.js"
"supports-color@5.4.0","MIT","https://github.com/chalk/supports-color"
"svg-url-loader@2.3.2","MIT","https://github.com/bhovhannes/svg-url-loader"
"svgo@0.7.2","MIT","https://github.com/svg/svgo"
"sw-precache-webpack-plugin@0.11.4","ISC","https://github.com/goldhand/sw-precache-webpack-plugin"
"sw-precache@5.2.1","Apache-2.0","https://github.com/googlechrome/sw-precache"
"sw-toolbox@3.6.0","Apache-2.0","https://github.com/GoogleChrome/sw-toolbox"
"symbol-observable@1.2.0","MIT","https://github.com/blesh/symbol-observable"
"symbol-tree@3.2.2","MIT","https://github.com/jsdom/js-symbol-tree"
"symbol.prototype.description@1.0.0","MIT","https://github.com/es-shims/Symbol.prototype.description"
"table@4.0.3","BSD-3-Clause","https://github.com/gajus/table"
"tapable@1.1.0","MIT","https://github.com/webpack/tapable"
"tar@4.4.4","ISC","https://github.com/npm/node-tar"
"telejson@2.2.1","MIT","https://github.com/storybooks/telejson"
"term-size@1.2.0","MIT","https://github.com/sindresorhus/term-size"
"terser-webpack-plugin@1.2.3","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@3.17.0","BSD-2-Clause","https://github.com/fabiosantoscode/terser"
"test-exclude@4.2.1","ISC","https://github.com/istanbuljs/istanbuljs"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"throat@4.1.0","MIT","https://github.com/ForbesLindesay/throat"
"through2@2.0.3","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"thunky@1.0.2","MIT","https://github.com/mafintosh/thunky"
"time-stamp@2.0.0","MIT","https://github.com/jonschlinkert/time-stamp"
"timed-out@4.0.1","MIT","https://github.com/floatdrop/timed-out"
"timers-browserify@2.0.10","MIT","https://github.com/jryans/timers-browserify"
"timsort@0.3.0","MIT","https://github.com/mziccard/node-timsort"
"tiny-emitter@2.1.0","MIT","https://github.com/scottcorgan/tiny-emitter"
"tiny-invariant@1.0.6","MIT","https://github.com/alexreardon/tiny-invariant"
"tiny-warning@1.0.2","MIT","https://github.com/alexreardon/tiny-warning"
"tinycolor2@1.4.1","MIT","https://bgrins.github.com/TinyColor"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"tmpl@1.0.4","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"toggle-selection@1.0.6","MIT","https://github.com/sudodoki/toggle-selection"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier"
"toposort@1.0.7","MIT","https://github.com/marcelklehr/toposort"
"touch@2.0.2","ISC","https://github.com/isaacs/node-touch"
"tough-cookie@2.5.0","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@1.0.1","MIT","https://github.com/Sebmaster/tr46.js"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"trough@1.0.4","MIT","https://github.com/wooorm/trough"
"true-case-path@1.0.3","Apache-2.0","https://github.com/barsh/true-case-path"
"tryer@1.0.1","MIT","git+https://gitlab.com/philbooth/tryer"
"tslib@1.10.0","Apache-2.0","https://github.com/Microsoft/tslib"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect"
"type-fest@0.3.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.16","MIT","https://github.com/jshttp/type-is"
"typed-styles@0.0.7","MIT",""
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"ua-parser-js@0.7.18","(GPL-2.0 OR MIT)","https://github.com/faisalman/ua-parser-js"
"uglify-es@3.3.9","BSD-2-Clause","https://github.com/mishoo/UglifyJS2.git#harmony"
"uglify-js@3.3.28","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglify-to-browserify@1.0.2","MIT","https://github.com/ForbesLindesay/uglify-to-browserify"
"uglifyjs-webpack-plugin@2.1.2","MIT","https://github.com/webpack-contrib/uglifyjs-webpack-plugin"
"underscore@1.4.4","MIT*","https://github.com/documentcloud/underscore"
"unicode-canonical-property-names-ecmascript@1.0.4","MIT","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript"
"unicode-match-property-ecmascript@1.0.4","MIT","https://github.com/mathiasbynens/unicode-match-property-ecmascript"
"unicode-match-property-value-ecmascript@1.1.0","MIT","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript"
"unicode-property-aliases-ecmascript@1.0.5","MIT","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript"
"unified@7.1.0","MIT","https://github.com/unifiedjs/unified"
"union-value@1.0.0","MIT","https://github.com/jonschlinkert/union-value"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq"
"uniqs@2.0.0","MIT","https://github.com/fgnass/uniqs"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.1","ISC","https://github.com/iarna/unique-slug"
"unique-string@1.0.0","MIT","https://github.com/sindresorhus/unique-string"
"unist-util-stringify-position@1.1.2","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"universalify@0.1.1","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unquote@1.1.1","MIT","https://github.com/lakenen/node-unquote"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"unzip-response@2.0.1","MIT","https://github.com/sindresorhus/unzip-response"
"upath@1.1.0","MIT","https://github.com/anodynos/upath"
"update-notifier@2.5.0","BSD-2-Clause","https://github.com/yeoman/update-notifier"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"uri-js@4.2.2","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urijs@1.19.1","MIT","https://github.com/medialize/URI.js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"url-loader@0.6.2","MIT","https://github.com/webpack-contrib/url-loader"
"url-parse-lax@1.0.0","MIT","https://github.com/sindresorhus/url-parse-lax"
"url-parse@1.4.0","MIT","https://github.com/unshiftio/url-parse"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"use@3.1.0","MIT","https://github.com/jonschlinkert/use"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"utila@0.3.3","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.3.2","MIT","https://github.com/kelektiv/node-uuid"
"v8-compile-cache@2.0.2","MIT",""
"validate-npm-package-license@3.0.3","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"value-equal@0.4.0","MIT","https://github.com/mjackson/value-equal"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vendors@1.0.2","MIT","https://github.com/wooorm/vendors"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"vfile-message@2.0.0","MIT","https://github.com/vfile/vfile-message"
"vfile@4.0.0","MIT","https://github.com/vfile/vfile"
"vm-browserify@0.0.4","MIT","https://github.com/substack/vm-browserify"
"w3c-hr-time@1.0.1","MIT","https://github.com/jsdom/w3c-hr-time"
"walker@1.0.7","Apache-2.0","https://github.com/daaku/nodejs-walker"
"warning@3.0.0","BSD-3-Clause","https://github.com/BerkeleyTrue/warning"
"watch@0.18.0","Apache-2.0","https://github.com/mikeal/watch"
"watchpack@1.6.0","MIT","https://github.com/webpack/watchpack"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf"
"web-namespaces@1.1.3","MIT","https://github.com/wooorm/web-namespaces"
"webidl-conversions@4.0.2","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-bundle-analyzer@3.0.2","MIT","https://github.com/webpack-contrib/webpack-bundle-analyzer"
"webpack-cli@3.1.2","MIT","https://github.com/webpack/webpack-cli"
"webpack-dev-middleware@1.12.2","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@2.9.4","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-hot-middleware@2.24.4","MIT","https://github.com/webpack-contrib/webpack-hot-middleware"
"webpack-log@2.0.0","MIT","https://github.com/webpack-contrib/webpack-log"
"webpack-manifest-plugin@1.3.2","MIT","https://github.com/danethurber/webpack-manifest-plugin"
"webpack-merge@4.1.4","MIT","https://github.com/survivejs/webpack-merge"
"webpack-sources@1.3.0","MIT","https://github.com/webpack/webpack-sources"
"webpack@4.20.2","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.0","MIT","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.3","MIT","https://github.com/faye/websocket-extensions-node"
"whatwg-encoding@1.0.5","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@2.0.3","MIT","https://github.com/github/fetch"
"whatwg-mimetype@2.3.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@6.5.0","MIT","https://github.com/jsdom/whatwg-url"
"whet.extend@0.9.9","MIT","https://github.com/Meettya/whet.extend"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"why-did-you-update@1.0.6","MIT","https://github.com/maicki/why-did-you-update"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"widest-line@2.0.0","MIT","https://github.com/sindresorhus/widest-line"
"window-size@0.1.0","MIT","https://github.com/jonschlinkert/window-size"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"worker-farm@1.6.0","MIT","https://github.com/rvagg/node-worker-farm"
"worker-rpc@0.1.1","MIT","https://github.com/DirtyHairy/worker-rpc"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"writable-consumable-stream@1.1.1","MIT","https://github.com/SocketCluster/writable-consumable-stream"
"write-file-atomic@2.3.0","ISC","https://github.com/iarna/write-file-atomic"
"write@0.2.1","MIT","https://github.com/jonschlinkert/write"
"ws@6.1.0","MIT","https://github.com/websockets/ws"
"x-is-string@0.1.0","MIT","https://github.com/Matt-Esch/x-is-string"
"xdg-basedir@3.0.0","MIT","https://github.com/sindresorhus/xdg-basedir"
"xml-name-validator@3.0.0","Apache-2.0","https://github.com/jsdom/xml-name-validator"
"xregexp@4.0.0","MIT","https://github.com/slevithan/xregexp"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.1","ISC","https://github.com/yargs/y18n"
"yallist@3.0.2","ISC","https://github.com/isaacs/yallist"
"yargs-parser@9.0.2","ISC","https://github.com/yargs/yargs-parser"
"yargs@11.1.0","MIT","https://github.com/yargs/yargs"
"yarn@1.12.3","BSD-2-Clause","https://github.com/yarnpkg/yarn"
"yauzl@2.4.1","MIT","https://github.com/thejoshwolfe/yauzl"
